geometry,lat,lon,g_x,g_y,v,area_grid,area_grid_km,grid_pop,grid_avg_inc,grid_house_price,pop_density_km
"POLYGON ((114688.38860847357 492770.7975624863, 115188.38860847357 492770.7975624863, 115188.38860847357 493270.7975624863, 114688.38860847357 493270.7975624863, 114688.38860847357 492770.7975624863))",492770.7975624863,114688.38860847357,2,9,103,250000.0,0.25,1.0,,,4.0
"POLYGON ((115188.38860847357 492770.7975624863, 115688.38860847357 492770.7975624863, 115688.38860847357 493270.7975624863, 115188.38860847357 493270.7975624863, 115188.38860847357 492770.7975624863))",492770.7975624863,115188.38860847357,2,10,104,250000.0,0.25,1.0,,,4.0
"POLYGON ((115688.38860847357 492770.7975624863, 116188.38860847357 492770.7975624863, 116188.38860847357 493270.7975624863, 115688.38860847357 493270.7975624863, 115688.38860847357 492770.7975624863))",492770.7975624863,115688.38860847357,2,11,105,250000.0,0.25,0.0,,,0.0
"POLYGON ((116188.38860847357 492770.7975624863, 116688.38860847357 492770.7975624863, 116688.38860847357 493270.7975624863, 116188.38860847357 493270.7975624863, 116188.38860847357 492770.7975624863))",492770.7975624863,116188.38860847357,2,12,106,250000.0,0.25,0.0,,,0.0
"POLYGON ((116688.38860847357 492770.7975624863, 117188.38860847357 492770.7975624863, 117188.38860847357 493270.7975624863, 116688.38860847357 493270.7975624863, 116688.38860847357 492770.7975624863))",492770.7975624863,116688.38860847357,2,13,107,250000.0,0.25,0.0,,,0.0
"POLYGON ((117188.38860847357 492770.7975624863, 117688.38860847357 492770.7975624863, 117688.38860847357 493270.7975624863, 117188.38860847357 493270.7975624863, 117188.38860847357 492770.7975624863))",492770.7975624863,117188.38860847357,2,14,108,250000.0,0.25,0.0,,,0.0
"POLYGON ((117688.38860847357 492770.7975624863, 118188.38860847357 492770.7975624863, 118188.38860847357 493270.7975624863, 117688.38860847357 493270.7975624863, 117688.38860847357 492770.7975624863))",492770.7975624863,117688.38860847357,2,15,109,250000.0,0.25,0.0,,,0.0
"POLYGON ((118188.38860847357 492770.7975624863, 118688.38860847357 492770.7975624863, 118688.38860847357 493270.7975624863, 118188.38860847357 493270.7975624863, 118188.38860847357 492770.7975624863))",492770.7975624863,118188.38860847357,2,16,110,250000.0,0.25,0.0,,,0.0
"POLYGON ((118688.38860847357 492770.7975624863, 119188.38860847357 492770.7975624863, 119188.38860847357 493270.7975624863, 118688.38860847357 493270.7975624863, 118688.38860847357 492770.7975624863))",492770.7975624863,118688.38860847357,2,17,111,250000.0,0.25,206.0,24.2,281.0,824.0
"POLYGON ((119188.38860847357 492770.7975624863, 119688.38860847357 492770.7975624863, 119688.38860847357 493270.7975624863, 119188.38860847357 493270.7975624863, 119188.38860847357 492770.7975624863))",492770.7975624863,119188.38860847357,2,18,112,250000.0,0.25,669.0,24.2,281.0,2676.0
"POLYGON ((119688.38860847357 492770.7975624863, 120188.38860847357 492770.7975624863, 120188.38860847357 493270.7975624863, 119688.38860847357 493270.7975624863, 119688.38860847357 492770.7975624863))",492770.7975624863,119688.38860847357,2,19,113,250000.0,0.25,669.0,24.2,281.0,2676.0
"POLYGON ((120188.38860847357 492770.7975624863, 120688.38860847357 492770.7975624863, 120688.38860847357 493270.7975624863, 120188.38860847357 493270.7975624863, 120188.38860847357 492770.7975624863))",492770.7975624863,120188.38860847357,2,20,114,250000.0,0.25,632.0,24.2,281.0,2528.0
"POLYGON ((120688.38860847357 492770.7975624863, 121188.38860847357 492770.7975624863, 121188.38860847357 493270.7975624863, 120688.38860847357 493270.7975624863, 120688.38860847357 492770.7975624863))",492770.7975624863,120688.38860847357,2,21,115,250000.0,0.25,582.0,24.2,281.0,2328.0
"POLYGON ((121188.38860847357 492770.7975624863, 121688.38860847357 492770.7975624863, 121688.38860847357 493270.7975624863, 121188.38860847357 493270.7975624863, 121188.38860847357 492770.7975624863))",492770.7975624863,121188.38860847357,2,22,116,250000.0,0.25,529.0,24.2,280.99999999999994,2116.0
"POLYGON ((121688.38860847357 492770.7975624863, 122188.38860847357 492770.7975624863, 122188.38860847357 493270.7975624863, 121688.38860847357 493270.7975624863, 121688.38860847357 492770.7975624863))",492770.7975624863,121688.38860847357,2,23,117,250000.0,0.25,260.0,28.607843323102877,365.6305918035752,1040.0
"POLYGON ((122188.38860847357 492770.7975624863, 122688.38860847357 492770.7975624863, 122688.38860847357 493270.7975624863, 122188.38860847357 493270.7975624863, 122188.38860847357 492770.7975624863))",492770.7975624863,122188.38860847357,2,24,118,250000.0,0.25,10.0,29.2,377.0,40.0
"POLYGON ((122688.38860847357 492770.7975624863, 123188.38860847357 492770.7975624863, 123188.38860847357 493270.7975624863, 122688.38860847357 493270.7975624863, 122688.38860847357 492770.7975624863))",492770.7975624863,122688.38860847357,2,25,119,250000.0,0.25,0.0,,,0.0
"POLYGON ((123188.38860847357 492770.7975624863, 123688.38860847357 492770.7975624863, 123688.38860847357 493270.7975624863, 123188.38860847357 493270.7975624863, 123188.38860847357 492770.7975624863))",492770.7975624863,123188.38860847357,2,26,120,250000.0,0.25,0.0,,,0.0
"POLYGON ((123688.38860847357 492770.7975624863, 124188.38860847357 492770.7975624863, 124188.38860847357 493270.7975624863, 123688.38860847357 493270.7975624863, 123688.38860847357 492770.7975624863))",492770.7975624863,123688.38860847357,2,27,121,250000.0,0.25,0.0,,,0.0
"POLYGON ((124188.38860847357 492770.7975624863, 124688.38860847357 492770.7975624863, 124688.38860847357 493270.7975624863, 124188.38860847357 493270.7975624863, 124188.38860847357 492770.7975624863))",492770.7975624863,124188.38860847357,2,28,122,250000.0,0.25,0.0,,,0.0
"POLYGON ((124688.38860847357 492770.7975624863, 125188.38860847357 492770.7975624863, 125188.38860847357 493270.7975624863, 124688.38860847357 493270.7975624863, 124688.38860847357 492770.7975624863))",492770.7975624863,124688.38860847357,2,29,123,250000.0,0.25,0.0,,,0.0
"POLYGON ((125188.38860847357 492770.7975624863, 125688.38860847357 492770.7975624863, 125688.38860847357 493270.7975624863, 125188.38860847357 493270.7975624863, 125188.38860847357 492770.7975624863))",492770.7975624863,125188.38860847357,2,30,124,250000.0,0.25,2.0,,593.0,8.0
"POLYGON ((125688.38860847357 492770.7975624863, 126188.38860847357 492770.7975624863, 126188.38860847357 493270.7975624863, 125688.38860847357 493270.7975624863, 125688.38860847357 492770.7975624863))",492770.7975624863,125688.38860847357,2,31,125,250000.0,0.25,1.0,,593.0,4.0
"POLYGON ((126188.38860847357 492770.7975624863, 126688.38860847357 492770.7975624863, 126688.38860847357 493270.7975624863, 126188.38860847357 493270.7975624863, 126188.38860847357 492770.7975624863))",492770.7975624863,126188.38860847357,2,32,126,250000.0,0.25,2.0,,593.0,8.0
"POLYGON ((126688.38860847357 492770.7975624863, 127188.38860847357 492770.7975624863, 127188.38860847357 493270.7975624863, 126688.38860847357 493270.7975624863, 126688.38860847357 492770.7975624863))",492770.7975624863,126688.38860847357,2,33,127,250000.0,0.25,7.0,,593.0,28.0
"POLYGON ((127188.38860847357 492770.7975624863, 127688.38860847357 492770.7975624863, 127688.38860847357 493270.7975624863, 127188.38860847357 493270.7975624863, 127188.38860847357 492770.7975624863))",492770.7975624863,127188.38860847357,2,34,128,250000.0,0.25,17.0,,593.0,68.0
"POLYGON ((127688.38860847357 492770.7975624863, 128188.38860847357 492770.7975624863, 128188.38860847357 493270.7975624863, 127688.38860847357 493270.7975624863, 127688.38860847357 492770.7975624863))",492770.7975624863,127688.38860847357,2,35,129,250000.0,0.25,10.0,,593.0,40.0
"POLYGON ((128188.38860847357 492770.7975624863, 128688.38860847357 492770.7975624863, 128688.38860847357 493270.7975624863, 128188.38860847357 493270.7975624863, 128188.38860847357 492770.7975624863))",492770.7975624863,128188.38860847357,2,36,130,250000.0,0.25,15.0,,593.0,60.0
"POLYGON ((128688.38860847357 492770.7975624863, 129188.38860847357 492770.7975624863, 129188.38860847357 493270.7975624863, 128688.38860847357 493270.7975624863, 128688.38860847357 492770.7975624863))",492770.7975624863,128688.38860847357,2,37,131,250000.0,0.25,9.0,,593.0,36.0
"POLYGON ((129188.38860847357 492770.7975624863, 129688.38860847357 492770.7975624863, 129688.38860847357 493270.7975624863, 129188.38860847357 493270.7975624863, 129188.38860847357 492770.7975624863))",492770.7975624863,129188.38860847357,2,38,132,250000.0,0.25,0.0,,593.0,0.0
"POLYGON ((129688.38860847357 492770.7975624863, 130188.38860847357 492770.7975624863, 130188.38860847357 493270.7975624863, 129688.38860847357 493270.7975624863, 129688.38860847357 492770.7975624863))",492770.7975624863,129688.38860847357,2,39,133,250000.0,0.25,0.0,,,0.0
"POLYGON ((130188.38860847357 492770.7975624863, 130688.38860847357 492770.7975624863, 130688.38860847357 493270.7975624863, 130188.38860847357 493270.7975624863, 130188.38860847357 492770.7975624863))",492770.7975624863,130188.38860847357,2,40,134,250000.0,0.25,0.0,,,0.0
"POLYGON ((130688.38860847357 492770.7975624863, 131188.3886084736 492770.7975624863, 131188.3886084736 493270.7975624863, 130688.38860847357 493270.7975624863, 130688.38860847357 492770.7975624863))",492770.7975624863,130688.38860847357,2,41,135,250000.00000000728,0.25000000000000727,0.0,,,0.0
"POLYGON ((131188.3886084736 492770.7975624863, 131688.3886084736 492770.7975624863, 131688.3886084736 493270.7975624863, 131188.3886084736 493270.7975624863, 131188.3886084736 492770.7975624863))",492770.7975624863,131188.3886084736,2,42,136,250000.0,0.25,0.0,,,0.0
"POLYGON ((131688.3886084736 492770.7975624863, 132188.3886084736 492770.7975624863, 132188.3886084736 493270.7975624863, 131688.3886084736 493270.7975624863, 131688.3886084736 492770.7975624863))",492770.7975624863,131688.3886084736,2,43,137,250000.0,0.25,0.0,,,0.0
"POLYGON ((132188.3886084736 492770.7975624863, 132688.3886084736 492770.7975624863, 132688.3886084736 493270.7975624863, 132188.3886084736 493270.7975624863, 132188.3886084736 492770.7975624863))",492770.7975624863,132188.3886084736,2,44,138,250000.0,0.25,0.0,,,0.0
"POLYGON ((132688.3886084736 492770.7975624863, 133188.3886084736 492770.7975624863, 133188.3886084736 493270.7975624863, 132688.3886084736 493270.7975624863, 132688.3886084736 492770.7975624863))",492770.7975624863,132688.3886084736,2,45,139,250000.0,0.25,0.0,,,0.0
"POLYGON ((133188.3886084736 492770.7975624863, 133688.3886084736 492770.7975624863, 133688.3886084736 493270.7975624863, 133188.3886084736 493270.7975624863, 133188.3886084736 492770.7975624863))",492770.7975624863,133188.3886084736,2,46,140,250000.0,0.25,0.0,,,0.0
"POLYGON ((110188.38860847357 492270.7975624863, 110688.38860847357 492270.7975624863, 110688.38860847357 492770.7975624863, 110188.38860847357 492770.7975624863, 110188.38860847357 492270.7975624863))",492270.7975624863,110188.38860847357,3,0,141,250000.0,0.25,0.0,,,0.0
"POLYGON ((110688.38860847357 492270.7975624863, 111188.38860847357 492270.7975624863, 111188.38860847357 492770.7975624863, 110688.38860847357 492770.7975624863, 110688.38860847357 492270.7975624863))",492270.7975624863,110688.38860847357,3,1,142,250000.0,0.25,2.0,,,8.0
"POLYGON ((111188.38860847357 492270.7975624863, 111688.38860847357 492270.7975624863, 111688.38860847357 492770.7975624863, 111188.38860847357 492770.7975624863, 111188.38860847357 492270.7975624863))",492270.7975624863,111188.38860847357,3,2,143,250000.0,0.25,2.0,,,8.0
"POLYGON ((111688.38860847357 492270.7975624863, 112188.38860847357 492270.7975624863, 112188.38860847357 492770.7975624863, 111688.38860847357 492770.7975624863, 111688.38860847357 492270.7975624863))",492270.7975624863,111688.38860847357,3,3,144,250000.0,0.25,2.0,,,8.0
"POLYGON ((112188.38860847357 492270.7975624863, 112688.38860847357 492270.7975624863, 112688.38860847357 492770.7975624863, 112188.38860847357 492770.7975624863, 112188.38860847357 492270.7975624863))",492270.7975624863,112188.38860847357,3,4,145,250000.0,0.25,2.0,,,8.0
"POLYGON ((112688.38860847357 492270.7975624863, 113188.38860847357 492270.7975624863, 113188.38860847357 492770.7975624863, 112688.38860847357 492770.7975624863, 112688.38860847357 492270.7975624863))",492270.7975624863,112688.38860847357,3,5,146,250000.0,0.25,2.0,,,8.0
"POLYGON ((113188.38860847357 492270.7975624863, 113688.38860847357 492270.7975624863, 113688.38860847357 492770.7975624863, 113188.38860847357 492770.7975624863, 113188.38860847357 492270.7975624863))",492270.7975624863,113188.38860847357,3,6,147,250000.0,0.25,2.0,,,8.0
"POLYGON ((113688.38860847357 492270.7975624863, 114188.38860847357 492270.7975624863, 114188.38860847357 492770.7975624863, 113688.38860847357 492770.7975624863, 113688.38860847357 492270.7975624863))",492270.7975624863,113688.38860847357,3,7,148,250000.0,0.25,2.0,,,8.0
"POLYGON ((114188.38860847357 492270.7975624863, 114688.38860847357 492270.7975624863, 114688.38860847357 492770.7975624863, 114188.38860847357 492770.7975624863, 114188.38860847357 492270.7975624863))",492270.7975624863,114188.38860847357,3,8,149,250000.0,0.25,2.0,,,8.0
"POLYGON ((114688.38860847357 492270.7975624863, 115188.38860847357 492270.7975624863, 115188.38860847357 492770.7975624863, 114688.38860847357 492770.7975624863, 114688.38860847357 492270.7975624863))",492270.7975624863,114688.38860847357,3,9,150,250000.0,0.25,2.0,,,8.0
"POLYGON ((115188.38860847357 492270.7975624863, 115688.38860847357 492270.7975624863, 115688.38860847357 492770.7975624863, 115188.38860847357 492770.7975624863, 115188.38860847357 492270.7975624863))",492270.7975624863,115188.38860847357,3,10,151,250000.0,0.25,2.0,,,8.0
"POLYGON ((115688.38860847357 492270.7975624863, 116188.38860847357 492270.7975624863, 116188.38860847357 492770.7975624863, 115688.38860847357 492770.7975624863, 115688.38860847357 492270.7975624863))",492270.7975624863,115688.38860847357,3,11,152,250000.0,0.25,2.0,,,8.0
"POLYGON ((116188.38860847357 492270.7975624863, 116688.38860847357 492270.7975624863, 116688.38860847357 492770.7975624863, 116188.38860847357 492770.7975624863, 116188.38860847357 492270.7975624863))",492270.7975624863,116188.38860847357,3,12,153,250000.0,0.25,2.0,,,8.0
"POLYGON ((116688.38860847357 492270.7975624863, 117188.38860847357 492270.7975624863, 117188.38860847357 492770.7975624863, 116688.38860847357 492770.7975624863, 116688.38860847357 492270.7975624863))",492270.7975624863,116688.38860847357,3,13,154,250000.0,0.25,1.0,,,4.0
"POLYGON ((117188.38860847357 492270.7975624863, 117688.38860847357 492270.7975624863, 117688.38860847357 492770.7975624863, 117188.38860847357 492770.7975624863, 117188.38860847357 492270.7975624863))",492270.7975624863,117188.38860847357,3,14,155,250000.0,0.25,1.0,,,4.0
"POLYGON ((117688.38860847357 492270.7975624863, 118188.38860847357 492270.7975624863, 118188.38860847357 492770.7975624863, 117688.38860847357 492770.7975624863, 117688.38860847357 492270.7975624863))",492270.7975624863,117688.38860847357,3,15,156,250000.0,0.25,1.0,,,4.0
"POLYGON ((118188.38860847357 492270.7975624863, 118688.38860847357 492270.7975624863, 118688.38860847357 492770.7975624863, 118188.38860847357 492770.7975624863, 118188.38860847357 492270.7975624863))",492270.7975624863,118188.38860847357,3,16,157,250000.0,0.25,0.0,,,0.0
"POLYGON ((118688.38860847357 492270.7975624863, 119188.38860847357 492270.7975624863, 119188.38860847357 492770.7975624863, 118688.38860847357 492770.7975624863, 118688.38860847357 492270.7975624863))",492270.7975624863,118688.38860847357,3,17,158,250000.0,0.25,190.0,24.2,281.0,760.0
"POLYGON ((119188.38860847357 492270.7975624863, 119688.38860847357 492270.7975624863, 119688.38860847357 492770.7975624863, 119188.38860847357 492770.7975624863, 119188.38860847357 492270.7975624863))",492270.7975624863,119188.38860847357,3,18,159,250000.0,0.25,656.0,24.478525936086797,281.1326313981366,2624.0
"POLYGON ((119688.38860847357 492270.7975624863, 120188.38860847357 492270.7975624863, 120188.38860847357 492770.7975624863, 119688.38860847357 492770.7975624863, 119688.38860847357 492270.7975624863))",492270.7975624863,119688.38860847357,3,19,160,250000.0,0.25,652.0,24.571619083564354,281.17696146836397,2608.0
"POLYGON ((120188.38860847357 492270.7975624863, 120688.38860847357 492270.7975624863, 120688.38860847357 492770.7975624863, 120188.38860847357 492770.7975624863, 120188.38860847357 492270.7975624863))",492270.7975624863,120188.38860847357,3,20,161,250000.0,0.25,912.0,23.794116473428307,278.0481198067513,3648.0
"POLYGON ((120688.38860847357 492270.7975624863, 121188.38860847357 492270.7975624863, 121188.38860847357 492770.7975624863, 120688.38860847357 492770.7975624863, 120688.38860847357 492270.7975624863))",492270.7975624863,120688.38860847357,3,21,162,250000.0,0.25,669.0,24.2,281.0,2676.0
"POLYGON ((121188.38860847357 492270.7975624863, 121688.38860847357 492270.7975624863, 121688.38860847357 492770.7975624863, 121188.38860847357 492770.7975624863, 121188.38860847357 492270.7975624863))",492270.7975624863,121188.38860847357,3,22,163,250000.0,0.25,669.0,24.2,281.0,2676.0
